Area Maximum,Valid Landslide,Latitude,Longitude,X Coordinate,Y Coordinate,slope,land_cover
46.0,1,-36.851262,174.566481,1739655.25,5920482.27,D,Sand or Gravel
1.1,1,-36.852049,174.555069,1738636.34,5920411.63,C    +D,Sand or Gravel
46.0,1,-36.851707,174.543574,1737612.13,5920466.13,C    +D,Sand or Gravel
225.0,1,-36.851913,174.514404,1735011.03,5920484.95,D    +F,Sand or Gravel
46.0,1,-36.850884,174.515084,1735073.45,5920598.159999999,E    +D,Sand or Gravel
46.0,1,-36.850811,174.514961,1735062.6,5920606.359999999,E    +D,Sand or Gravel
46.0,1,-36.849169,174.524392,1735906.36,5920775.159999999,C    +D,Sand or Gravel
46.0,1,-36.850521,174.536841,1737013.91,5920607.42,C    +D,Sand or Gravel
46.0,1,-36.846862,174.533195,1736695.35,5921018.58,C    +D,Sand or Gravel
5.382,1,-36.848135,174.529383,1736353.24,5920882.85,C    +D,Sand or Gravel
225.0,1,-36.844804,174.526104,1736066.75,5921256.970000001,C    +D,Sand or Gravel
46.0,1,-36.844365,174.538335,1737158.16,5921288.19,C    +D,Sand or Gravel
225.0,1,-36.844843,174.56657,1739674.88,5921194.27,C    +D,Sand or Gravel
225.0,1,-36.941762,174.665125,1748275.04,5910293.01,town,Sand or Gravel
225.0,1,-36.941188,174.660315,1747847.84,5910364.17,town,Sand or Gravel
46.0,1,-36.942178,174.659878,1747806.97,5910255.01,town,Sand or Gravel
46.0,1,-36.940655,174.657679,1747614.08,5910427.41,E    +D,Sand or Gravel
46.0,1,-36.942179,174.657815,1747623.21,5910258.08,E    +D,Sand or Gravel
225.0,1,-36.942887,174.632166,1745337.73,5910218.92,D    +C,Sand or Gravel
46.0,1,-36.943157,174.632168,1745337.47,5910189.02,D    +C,Sand or Gravel
46.0,1,-36.941822,174.631573,1745286.98,5910338.03,town,Sand or Gravel
9.0,1,-36.942005,174.638749,1745925.64,5910306.76,E    +D,Sand or Gravel
46.0,1,-36.944153,174.647941,1746740.16,5910054.35,D    +C,Sand or Gravel
225.0,1,-36.94287,174.650372,1746959.1,5910192.99,E    +D,Sand or Gravel
225.0,1,-36.943492,174.667633,1748495.01,5910097.21,town,Sand or Gravel
46.0,1,-36.943005,174.667845,1748514.86,5910150.92,town,Sand or Gravel
9.0,1,-36.943165,174.667813,1748511.68,5910133.19,town,Sand or Gravel
46.0,1,-36.942534,174.66796,1748526.01,5910202.95,town,Sand or Gravel
46.0,1,-36.942128,174.667104,1748450.56,5910249.34,town,Sand or Gravel
46.0,1,-36.943498,174.669212,1748635.64,5910094.03,town,Sand or Gravel
225.0,1,-36.943411,174.669163,1748631.4,5910103.819999999,town,Sand or Gravel
46.0,1,-36.943266,174.669073,1748623.73,5910119.96,town,Sand or Gravel
46.0,1,-36.943155,174.669193,1748634.58,5910132.13,town,Sand or Gravel
46.0,1,-36.942997,174.669082,1748625.05,5910149.859999999,town,Sand or Gravel
225.0,1,-36.942827,174.669079,1748625.05,5910168.649999999,town,Sand or Gravel
46.0,1,-36.942638,174.669146,1748631.4,5910189.55,,Sand or Gravel
46.0,1,-36.942583,174.669002,1748618.7,5910195.9,town,Sand or Gravel
46.0,1,-36.943581,174.66875,1748594.36,5910085.57,town,Sand or Gravel
9.0,1,-36.943745,174.66623,1748369.6,5910071.28,town,Sand or Gravel
9.0,1,-36.856,174.608936,1743431.62,5919893.72,C    +D,Sand or Gravel
46.0,1,-36.857034,174.575352,1740435.61,5919828.9,D    +E,Sand or Gravel
46.0,1,-36.856117,174.572945,1740222.75,5919934.21,D    +E,Sand or Gravel
46.0,1,-36.859626,174.575545,1740448.04,5919541.03,D    +E,Sand or Gravel
225.0,1,-36.860311,174.575885,1740477.15,5919464.57,D    +E,Sand or Gravel
46.0,1,-36.858548,174.582535,1741073.25,5919650.31,D    +E,Sand or Gravel
46.0,1,-36.860694,174.581704,1740995.2,5919413.5,D    +E,Sand or Gravel
1.1,1,-36.862243,174.5782,1740679.95,5919246.819999999,D    +E,Sand or Gravel
46.0,1,-36.861578,174.575463,1740437.2,5919324.6,B    +A,Sand or Gravel
9.0,1,-36.861766,174.575861,1740472.38,5919303.17,B    +A,Sand or Gravel
46.0,1,-36.873543,174.572951,1740191.42,5918000.89,C    +D,Sand or Gravel
225.0,1,-36.873107,174.571814,1740090.88,5918050.9,D,Sand or Gravel
225.0,1,-36.873536,174.571131,1740029.23,5918004.33,D,Sand or Gravel
225.0,1,-36.873751,174.571626,1740072.89,5917979.72,D,Sand or Gravel
46.0,1,-36.873641,174.571834,1740091.68,5917991.63,D,Sand or Gravel
46.0,1,-36.873581,174.571714,1740081.09,5917998.51,D,Sand or Gravel
225.0,1,-36.8714,174.574115,1740299.11,5918236.9,C,Sand or Gravel
1.1,1,-36.874309,174.572575,1740156.5,5917916.49,D,Sand or Gravel
1.1,1,-36.874837,174.572648,1740162.05,5917857.75,D,Sand or Gravel
225.0,1,-36.875169,174.572634,1740160.2,5917820.970000001,D,Sand or Gravel
225.0,1,-36.874467,174.57213,1740116.55,5917899.56,D,Sand or Gravel
46.0,1,-36.874517,174.572481,1740147.77,5917893.470000001,D,Sand or Gravel
225.0,1,-36.875403,174.572229,1740123.69,5917795.57,D,Sand or Gravel
46.0,1,-36.876472,174.580639,1740871.27,5917664.609999999,D,Sand or Gravel
9.0,1,-36.874547,174.623633,1744706.94,5917813.83,town,Sand or Gravel
46.0,1,-36.879175,174.57176,1740074.93,5917377.819999999,D,Sand or Gravel
9.0,1,-36.878883,174.577445,1740582.14,5917401.89,D,Sand or Gravel
46.0,1,-36.880021,174.58386,1741151.79,5917266.159999999,C    +D,Sand or Gravel
46.0,1,-36.880227,174.586077,1741349.04,5917239.970000001,C    +D,Sand or Gravel
46.0,1,-36.878509,174.587386,1741468.89,5917428.619999999,C    +D,Sand or Gravel
9.0,1,-36.881073,174.59327,1741988.54,5917135.46,C    +D,Sand or Gravel
46.0,1,-36.881068,174.581808,1740967.01,5917153.0,C    +D,Sand or Gravel
225.0,1,-36.88362,174.585941,1741330.62,5916863.73,C    +D,Sand or Gravel
46.0,1,-36.884207,174.594307,1742075.16,5916786.21,D,Sand or Gravel
46.0,1,-36.887185,174.584405,1741187.22,5916470.56,D,Sand or Gravel
46.0,1,-36.887092,174.58402,1741153.09,5916481.41,D,Sand or Gravel
9.0,1,-36.886741,174.583873,1741140.65,5916520.57,D,Sand or Gravel
46.0,1,-36.88604,174.584382,1741187.22,5916597.56,C    +D,Sand or Gravel
46.0,1,-36.886128,174.58444,1741192.24,5916587.77,C    +D,Sand or Gravel
225.0,1,-36.886776,174.582868,1741050.96,5916518.18,C    +D,Sand or Gravel
225.0,1,-36.887899,174.576055,1740441.75,5916403.619999999,D,Sand or Gravel
46.0,1,-36.887961,174.575866,1740424.82,5916397.01,D,Sand or Gravel
46.0,1,-36.890658,174.573171,1740179.68,5916101.73,E,Sand or Gravel
46.0,1,-36.89076,174.573069,1740170.42,5916090.619999999,E,Sand or Gravel
9.0,1,-36.890186,174.579504,1740744.97,5916144.859999999,E,Sand or Gravel
1.1,1,-36.842761,174.53109,1736514.96,5921476.58,C    +D,Sand or Gravel
46.0,1,-36.840384,174.51445,1735035.4,5921763.91,D    +E,Sand or Gravel
5.382,1,-36.840409,174.536143,1736969.78,5921730.31,C    +D,Sand or Gravel
46.0,1,-36.839225,174.540977,1737402.9,5921854.67,B    +C,Sand or Gravel
9.0,1,-36.839451,174.542346,1737524.61,5921827.68,B    +C,Sand or Gravel
46.0,1,-36.83927,174.541767,1737473.28,5921848.58,B    +C,Sand or Gravel
46.0,1,-36.833545,174.556101,1738761.8,5922462.95,C    +D,Sand or Gravel
225.0,1,-36.83396,174.55759,1738893.83,5922414.79,C    +D,Sand or Gravel
9.0,1,-36.833403,174.559459,1739061.58,5922473.79,C    +D,Sand or Gravel
46.0,1,-36.808697,174.536945,1737097.84,5925247.319999999,C    +B,Sand or Gravel
9.0,1,-36.807213,174.514277,1735078.27,5925444.17,A    +B,Sand or Gravel
46.0,1,-36.80373,174.51809,1735424.61,5925825.17,A    +B,Sand or Gravel
46.0,1,-36.803254,174.520987,1735683.9,5925873.859999999,C    +D,Sand or Gravel
46.0,1,-36.80089,174.532391,1736705.46,5926119.92,C    +D,Sand or Gravel
46.0,1,-36.795598,174.521649,1735756.4,5926722.38,C    +D,Sand or Gravel
46.0,1,-36.831514,174.565313,1739587.07,5922674.84,C    +B,Sand or Gravel
46.0,1,-36.832329,174.565926,1739640.25,5922583.56,C    +B,Sand or Gravel
46.0,1,-36.830909,174.565269,1739584.16,5922742.05,C    +B,Sand or Gravel
46.0,1,-36.830682,174.558245,1738958.15,5922777.5,C    +D,Sand or Gravel
46.0,1,-36.828817,174.536042,1736981.45,5923016.42,D,Sand or Gravel
5.382,1,-36.830485,174.524087,1735912.26,5922848.41,C,Sand or Gravel
225.0,1,-36.829957,174.524177,1735921.26,5922906.88,C,Sand or Gravel
46.0,1,-36.827771,174.542249,1737536.81,5923123.58,A    +B,Sand or Gravel
1.1,1,-36.82015,174.517881,1735377.01,5924003.85,D,Sand or Gravel
225.0,1,-36.820328,174.518513,1735433.1,5923983.21,D,Sand or Gravel
9.0,1,-36.810898,174.542764,1737613.01,5924994.71,A,Sand or Gravel
225.0,1,-36.881327,174.461821,1730272.91,5917294.79,E    +F,Sand or Gravel
46.0,1,-36.880919,174.462416,1730326.62,5917339.24,E    +F,Sand or Gravel
46.0,1,-36.880151,174.462814,1730363.4,5917423.91,E    +F,Sand or Gravel
46.0,1,-36.880952,174.473977,1731356.91,5917319.659999999,E,Sand or Gravel
46.0,1,-36.881463,174.474173,1731373.58,5917262.78,E,Sand or Gravel
46.0,1,-36.881077,174.494187,1733157.94,5917277.859999999,E    +D,Sand or Gravel
46.0,1,-36.879809,174.497146,1733423.84,5917414.38,E    +D,Sand or Gravel
225.0,1,-36.879029,174.498654,1733559.57,5917498.78,E    +D,Sand or Gravel
46.0,1,-36.879989,174.499896,1733668.58,5917390.57,E    +D,Sand or Gravel
46.0,1,-36.882511,174.506221,1734227.91,5917101.91,C,Sand or Gravel
46.0,1,-36.884681,174.506219,1734223.94,5916861.14,F    +G,Sand or Gravel
46.0,1,-36.884286,174.506565,1734255.43,5916904.53,F    +G,Sand or Gravel
46.0,1,-36.883505,174.50038,1733705.62,5916999.78,E    +D,Sand or Gravel
46.0,1,-36.8831,174.499838,1733658.0,5917045.55,E    +D,Sand or Gravel
9.0,1,-36.882824,174.499764,1733651.91,5917076.24,E    +D,Sand or Gravel
9.0,1,-36.88459,174.501372,1733792.14,5916878.07,E    +D,Sand or Gravel
225.0,1,-36.881926,174.494759,1733207.41,5917182.87,E    +D,Sand or Gravel
46.0,1,-36.884211,174.480624,1731943.76,5916948.98,F,Sand or Gravel
225.0,1,-36.883787,174.475064,1731448.99,5917003.75,E,Sand or Gravel
1.1,1,-36.882667,174.472834,1731252.14,5917131.01,E,Sand or Gravel
1.1,1,-36.882665,174.468404,1730857.38,5917137.359999999,E,Sand or Gravel
46.0,1,-36.882339,174.460222,1730128.72,5917184.72,E    +F,Sand or Gravel
46.0,1,-36.88287,174.459324,1730047.75,5917127.04,E    +F,Sand or Gravel
46.0,1,-36.884511,174.464886,1730540.67,5916937.34,E,Sand or Gravel
46.0,1,-36.885097,174.464164,1730475.32,5916873.31,E,Sand or Gravel
46.0,1,-36.884695,174.467565,1730779.06,5916913.26,E,Sand or Gravel
225.0,1,-36.8854,174.468454,1730857.11,5916833.88,E,Sand or Gravel
9.0,1,-36.885961,174.467636,1730783.3,5916772.77,E,Sand or Gravel
9.0,1,-36.885975,174.467806,1730798.38,5916770.91,E,Sand or Gravel
46.0,1,-36.885943,174.466736,1730703.13,5916775.94,E,Sand or Gravel
225.0,1,-36.886105,174.466769,1730705.77,5916757.95,E,Sand or Gravel
46.0,1,-36.885586,174.469152,1730919.03,5916812.19,E,Sand or Gravel
225.0,1,-36.885722,174.469152,1730918.76,5916797.109999999,E,Sand or Gravel
225.0,1,-36.886059,174.466614,1730692.01,5916763.24,E,Sand or Gravel
46.0,1,-36.884201,174.469909,1730988.88,5916964.85,E,Sand or Gravel
46.0,1,-36.883808,174.472404,1731211.87,5917005.07,E,Sand or Gravel
46.0,1,-36.884538,174.473517,1731309.76,5916922.52,E,Sand or Gravel
1.1,1,-36.883848,174.473542,1731313.2,5916998.99,F,Sand or Gravel
9.0,1,-36.885379,174.473355,1731293.89,5916829.39,E,Sand or Gravel
46.0,1,-36.884808,174.496516,1733358.97,5916860.609999999,E    +D,Sand or Gravel
46.0,1,-36.884168,174.497982,1733490.73,5916929.659999999,E    +D,Sand or Gravel
225.0,1,-36.884574,174.510162,1734575.52,5916867.49,F    +G,Sand or Gravel
225.0,1,-36.88657,174.511454,1734687.18,5916644.18,F    +G,Sand or Gravel
46.0,1,-36.887055,174.471095,1731089.63,5916646.56,E,Sand or Gravel
46.0,1,-36.88742,174.470327,1731020.57,5916607.14,E,Sand or Gravel
46.0,1,-36.886943,174.469926,1730985.65,5916660.58,E,Sand or Gravel
225.0,1,-36.887496,174.470717,1731055.23,5916598.14,E,Sand or Gravel
225.0,1,-36.886747,174.470189,1731009.46,5916682.01,E,Sand or Gravel
225.0,1,-36.886417,174.468135,1730827.0,5916721.44,E,Sand or Gravel
225.0,1,-36.887416,174.46852,1730859.55,5916610.05,E,Sand or Gravel
225.0,1,-36.890966,174.464231,1730471.3,5916222.17,F,Sand or Gravel
5.382,1,-36.88923,174.469168,1730914.21,5916407.9,F,Sand or Gravel
1.1,1,-36.890986,174.467797,1730789.06,5916215.02,F,Sand or Gravel
225.0,1,-36.89065,174.46758,1730770.28,5916252.59,F,Sand or Gravel
225.0,1,-36.889378,174.471487,1731120.59,5916388.33,F,Sand or Gravel
225.0,1,-36.889027,174.472288,1731192.55,5916426.159999999,F,Sand or Gravel
46.0,1,-36.889576,174.505593,1734159.6,5916319.0,E    +F,Sand or Gravel
225.0,1,-36.893031,174.47252,1731206.44,5915981.659999999,F,Sand or Gravel
46.0,1,-36.892599,174.46406,1730453.31,5916041.19,F,Sand or Gravel
46.0,1,-36.893346,174.461077,1730186.21,5915962.35,F,Sand or Gravel
225.0,1,-36.893391,174.461336,1730209.23,5915957.05,F,Sand or Gravel
225.0,1,-36.892121,174.461063,1730187.0,5916098.34,F,Sand or Gravel
46.0,1,-36.895326,174.467248,1730732.71,5915734.27,F,Sand or Gravel
225.0,1,-36.894733,174.471965,1731154.06,5915793.54,F,Sand or Gravel
46.0,1,-36.894573,174.471095,1731076.8,5915812.59,F,Sand or Gravel
225.0,1,-36.89672,174.472003,1731154.06,5915573.14,F,Sand or Gravel
225.0,1,-36.896424,174.471805,1731136.86,5915606.22,F,Sand or Gravel
46.0,1,-36.894909,174.475319,1731452.64,5915769.46,F,Sand or Gravel
26.34,1,-36.896546,174.476197,1731528.05,5915586.64,F,Sand or Gravel
46.0,1,-36.893923,174.486518,1732452.24,5915863.39,F,Sand or Gravel
225.0,1,-36.895337,174.493509,1733072.69,5915696.7,F,Sand or Gravel
46.0,1,-36.894671,174.494937,1733201.14,5915768.67,F,Sand or Gravel
46.0,1,-36.893891,174.514339,1734931.39,5915827.94,E    +F,Sand or Gravel
225.0,1,-36.898216,174.488015,1732578.18,5915385.02,F,Sand or Gravel
225.0,1,-36.897684,174.471903,1731143.47,5915466.25,F,Sand or Gravel
46.0,1,-36.898559,174.464272,1730462.04,5915379.73,F,Sand or Gravel
225.0,1,-36.900857,174.463366,1730377.37,5915126.0,F,Sand or Gravel
1.1,1,-36.899776,174.466708,1730677.01,5915241.35,F,Sand or Gravel
225.0,1,-36.900915,174.46621,1730630.71,5915115.68,F,Sand or Gravel
5.382,1,-36.901146,174.507411,1734301.28,5915032.859999999,E    +F,Sand or Gravel
46.0,1,-36.891858,174.493093,1733041.73,5916083.26,F,Sand or Gravel
225.0,1,-36.891903,174.47618,1731534.53,5916101.78,F,Sand or Gravel
225.0,1,-36.903328,174.460075,1730079.97,5914856.33,F    +E,Sand or Gravel
46.0,1,-36.90302,174.460316,1730101.93,5914890.2,F    +E,Sand or Gravel
1.1,1,-36.903576,174.471675,1731113.04,5914812.94,E    +F,Sand or Gravel
225.0,1,-36.906384,174.507714,1734319.14,5914451.25,E    +F,Sand or Gravel
46.0,1,-36.906667,174.508355,1734375.76,5914418.98,E    +F,Sand or Gravel
46.0,1,-36.906458,174.508075,1734351.15,5914442.52,E    +F,Sand or Gravel
225.0,1,-36.90609,174.500618,1733687.44,5914493.85,E    +F,Sand or Gravel
1.1,1,-36.907336,174.476962,1731577.65,5914388.55,E    +F,Sand or Gravel
225.0,1,-36.908104,174.479608,1731812.07,5914299.649999999,E    +F,Sand or Gravel
46.0,1,-36.90776,174.491838,1732902.29,5914320.81,F    +G,Sand or Gravel
9.0,1,-36.911429,174.482446,1732059.19,5913926.85,F    +G,Sand or Gravel
9.0,1,-36.91099,174.482625,1732075.86,5913975.27,F    +G,Sand or Gravel
46.0,1,-36.91181,174.483104,1732117.14,5913883.72,F    +G,Sand or Gravel
46.0,1,-36.91218,174.492759,1732976.64,5913829.22,E    +D,Sand or Gravel
1.1,1,-36.913809,174.499917,1733611.51,5913638.45,F    +G,Sand or Gravel
1.1,1,-36.914282,174.497807,1733422.73,5913588.98,F    +G,Sand or Gravel
46.0,1,-36.91261,174.497071,1733360.02,5913775.51,F    +G,Sand or Gravel
1.1,1,-36.915261,174.48684,1732444.03,5913495.58,F    +G,Sand or Gravel
225.0,1,-36.915339,174.482525,1732059.46,5913492.930000001,F    +G,Sand or Gravel
225.0,1,-36.9137,174.478956,1731744.34,5913679.73,F    +G,Sand or Gravel
225.0,1,-36.91323,174.477061,1731576.33,5913734.5,F    +G,Sand or Gravel
1.1,1,-36.914711,174.473219,1731231.57,5913575.48,F    +G,Sand or Gravel
225.0,1,-36.914519,174.472773,1731192.15,5913597.44,F    +G,Sand or Gravel
5.382,1,-36.915987,174.472255,1731143.47,5913435.25,F    +G,Sand or Gravel
46.0,1,-36.914722,174.466338,1730618.53,5913583.68,F    +G,Sand or Gravel
225.0,1,-36.917188,174.45956,1730010.52,5913319.359999999,F    +G,Sand or Gravel
225.0,1,-36.918951,174.461078,1730142.81,5913121.72,F    +G,Sand or Gravel
225.0,1,-36.918508,174.463923,1730396.94,5913166.96,F    +G,Sand or Gravel
46.0,1,-36.918729,174.465553,1730541.8,5913140.24,F    +G,Sand or Gravel
225.0,1,-36.917534,174.469268,1730874.78,5913267.77,F    +G,Sand or Gravel
225.0,1,-36.917982,174.476185,1731490.21,5913208.5,F    +G,Sand or Gravel
1.1,1,-36.917876,174.479336,1731771.06,5913215.91,F    +G,Sand or Gravel
225.0,1,-36.917158,174.479768,1731810.75,5913295.02,F    +G,Sand or Gravel
46.0,1,-36.917478,174.495468,1733208.81,5913237.609999999,E    +D,Sand or Gravel
5.382,1,-36.919714,174.507274,1734256.56,5912973.02,E    +F,Sand or Gravel
1.1,1,-36.919975,174.482349,1732035.78,5912978.85,F    +G,Sand or Gravel
1.1,1,-36.920557,174.481596,1731967.78,5912915.35,F    +G,Sand or Gravel
1.1,1,-36.921056,174.481342,1731944.23,5912860.31,F    +G,Sand or Gravel
225.0,1,-36.92135,174.477259,1731580.03,5912833.319999999,F    +G,Sand or Gravel
46.0,1,-36.91933,174.474768,1731361.62,5913060.87,F    +G,Sand or Gravel
1.1,1,-36.922773,174.474098,1731296.0,5912679.87,F    +G,Sand or Gravel
225.0,1,-36.921104,174.470969,1731020.17,5912869.31,F    +G,Sand or Gravel
225.0,1,-36.923415,174.467321,1730691.29,5912617.95,F    +G,Sand or Gravel
225.0,1,-36.922697,174.494507,1733114.09,5912660.02,E    +D,Sand or Gravel
225.0,1,-36.925658,174.460207,1730053.83,5912378.85,D    +E,Sand or Gravel
1.1,1,-36.925288,174.474506,1731328.07,5912400.28,F    +G,Sand or Gravel
350.0,1,-36.790216,174.708104,1752403.36,5927038.48,town,Sand or Gravel
800.0,1,-36.828944,174.773966,1758200.57,5922634.819999999,town,Sand or Gravel
550.0,1,-36.807561,174.690929,1750836.72,5925141.430000001,town,Sand or Gravel
550.0,1,-36.814006,174.713944,1752877.16,5924389.8,town,Sand or Gravel
1.2,1,-36.822975,174.633112,1745649.69,5923520.98,town,Sand or Gravel
220.0,1,-36.813027,174.707183,1752275.99,5924509.21,town,Sand or Gravel
100.0,1,-36.908098,174.721034,1753321.38,5913939.42,town,Sand or Gravel
124.0,1,-36.815985,174.734117,1754672.67,5924137.859999999,town,Sand or Gravel
124.0,1,-36.815985,174.734117,1754672.67,5924137.859999999,town,Sand or Gravel
46.0,1,-36.802594,174.671627,1749124.41,5925722.72,A    +B,Sand or Gravel
46.0,1,-36.80266,174.671561,1749118.46,5925715.54,A    +B,Sand or Gravel
9.0,1,-36.806361,174.661506,1748214.26,5925320.54,A    +B,Sand or Gravel
9.0,1,-36.804184,174.655255,1747660.77,5925571.81,C    +B,Sand or Gravel
9.0,1,-36.804346,174.655581,1747689.47,5925553.26,C    +B,Sand or Gravel
46.0,1,-36.804186,174.655458,1747678.81,5925571.2,C    +B,Sand or Gravel
46.0,1,-36.804259,174.655079,1747644.88,5925563.71,C    +B,Sand or Gravel
9.0,1,-36.802937,174.648711,1747079.29,5925720.26,C    +B,Sand or Gravel
46.0,1,-36.789771,174.644955,1746769.38,5927186.67,estu,Sand or Gravel
225.0,1,-36.78988,174.649355,1747161.71,5927167.8,B,Sand or Gravel
9.0,1,-36.799467,174.668924,1748889.34,5926073.94,A    +B,Sand or Gravel
9.0,1,-36.791218,174.63831,1746173.65,5927036.27,B,Sand or Gravel
9.0,1,-36.791196,174.638158,1746160.12,5927038.94,B,Sand or Gravel
46.0,1,-36.75378,174.755518,1756708.31,5931004.26,town,Sand or Gravel
225.0,1,-36.607252,174.627523,1745557.67,5947462.01,A,Low Producing Grassland
46.0,1,-36.616373,174.625041,1745318.57,5946453.87,D    +E,Low Producing Grassland
46.0,1,-36.617707,174.622619,1745099.45,5946309.54,D    +E,Low Producing Grassland
46.0,1,-36.619483,174.62263,1745097.13,5946112.5,D    +E,Low Producing Grassland
225.0,1,-36.619484,174.622773,1745109.91,5946112.18,D    +E,Low Producing Grassland
46.0,1,-36.623929,174.623208,1745140.44,5945618.359999999,D    +E,Low Producing Grassland
46.0,1,-36.871983,174.82003,1762217.94,5917782.54,town,Sand or Gravel
225.0,1,-36.868806,174.846502,1764584.36,5918089.71,town,Sand or Gravel
