Area Maximum,Valid Landslide,Latitude,Longitude,X Coordinate,Y Coordinate
225,1,-36.826696,174.436239,1728084.1500000001,5923390.149999999
9,1,-36.825698,174.434992,1727974.61,5923502.6
46,1,-36.825997,174.434707,1727948.6800000002,5923469.79
9,1,-36.825084,174.435847,1728051.87,5923569.54
225,1,-36.8254,174.434954,1727971.7,5923535.67
225,1,-36.825576,174.435592,1728028.32,5923515.3
46,1,-36.825869,174.43761,1728207.84,5923480.109999999
46,1,-36.825952,174.43782,1728226.36,5923470.58
1.1,1,-36.825937,174.438104,1728251.76,5923471.9
225,1,-36.82581,174.43848499999999,1728285.9,5923485.4
225,1,-36.825583,174.438572,1728294.1,5923510.53
225,1,-36.825766,174.438769,1728311.3,5923489.9
46,1,-36.825698,174.439138,1728344.37,5923497.04
46,1,-36.825552,174.439346,1728363.1500000001,5923512.92
46,1,-36.825563,174.456108,1729858.05,5923489.1
46,1,-36.824376,174.457224,1729959.6500000001,5923619.17
9,1,-36.823023,174.453634,1729641.76,5923774.22
9,1,-36.823622,174.454909,1729754.47,5923705.96
46,1,-36.824402,174.452411,1729530.37,5923622.88
46,1,-36.825036,174.439722,1728397.55,5923569.6899999995
9,1,-36.824989,174.439048,1728337.49,5923575.78
225,1,-36.823464,174.441113,1728524.29,5923742.2
225,1,-36.823192,174.441123,1728525.61,5923772.37
225,1,-36.822954,174.441285,1728540.43,5923798.56
225,1,-36.82282,174.441318,1728543.6,5923813.38
225,1,-36.82216,174.439549,1728386.97,5923888.94
225,1,-36.821837,174.441371,1728549.95,5923922.28
225,1,-36.821602,174.441286,1728542.81,5923948.470000001
225,1,-36.820633,174.441013,1728520.05,5924056.42
225,1,-36.820765,174.441153,1728532.36,5924041.609999999
225,1,-36.820592,174.448679,1729203.87,5924050.6
46,1,-36.822447,174.454374,1729708.7,5923837.08
9,1,-36.820173,174.454881,1729757.78,5924088.7
46,1,-36.819938,174.456342,1729888.48,5924112.78
9,1,-36.818016,174.454441,1729722.1900000002,5924328.57
46,1,-36.819132,174.454059,1729686.21,5924205.28
46,1,-36.818638,174.453545,1729641.23,5924260.84
46,1,-36.818714,174.453535,1729640.1700000002,5924252.37
225,1,-36.818331,174.45247,1729545.84,5924296.3
9,1,-36.818766,174.452176,1729518.86,5924248.41
9,1,-36.818534,174.452088,1729511.45,5924274.33
46,1,-36.818682,174.450651,1729382.99,5924259.78
9,1,-36.819152,174.448346,1729176.62,5924210.83
46,1,-36.81817,174.437281,1728191.31,5924334.659999999
46,1,-36.818065,174.422416,1726865.61,5924366.149999999
46,1,-36.816036,174.445394,1728918.52,5924560.51
46,1,-36.814566,174.45445,1729728.8,5924711.319999999
46,1,-36.81344,174.454911,1729771.8,5924835.57
46,1,-36.814439,174.443977,1728794.82,5924739.53
46,1,-36.813413,174.439946,1728436.97,5924858.85
225,1,-36.721288,174.483833,1732510.1900000002,5935019.23
46,1,-36.715242,174.499704,1733938.1500000001,5935667.89
9,1,-36.71656,174.490086,1733076.8,5935535.07
9,1,-36.717119,174.474109,1731648.84,5935495.109999999
9,1,-36.716296,174.474371,1731673.71,5935586.13
9,1,-36.717165,174.473517,1731595.92,5935490.88
46,1,-36.717427,174.461887,1730556.77,5935477.76
9,1,-36.715908,174.456678,1730094.1400000001,5935653.34
46,1,-36.713775,174.474631,1731701.23,5935865.430000001
46,1,-36.714077,174.475238,1731754.94,5935831.03
9,1,-36.713971,174.491816,1733235.81,5935819.92
9,1,-36.71394,174.491822,1733236.34,5935823.359999999
9,1,-36.713533,174.493237,1733363.47,5935866.48
46,1,-36.709282,174.509095,1734787.33,5936315.91
225,1,-36.710088,174.506847,1734585.06,5936229.649999999
46,1,-36.710319,174.506872,1734586.91,5936203.99
9,1,-36.712496,174.490846,1733151.6700000002,5935984.91
9,1,-36.712552,174.490894,1733155.91,5935978.56
9,1,-36.711934,174.49042,1733114.6300000001,5936047.88
9,1,-36.710666,174.48571,1732696.06,5936194.99
46,1,-36.711963,174.466961,1731019.26,5936076.99
9,1,-36.708653,174.485822,1732709.56,5936418.1899999995
9,1,-36.707859,174.48694,1732810.76,5936504.71
1.1,1,-36.709098,174.48912,1733003.3800000001,5936364.22
46,1,-36.706897,174.505647,1734483.46,5936585.41
46,1,-36.703897,174.507367,1734642.34,5936915.7700000005
9,1,-36.70414,174.507369,1734642.08,5936888.78
9,1,-36.706013,174.483587,1732514.42,5936714.159999999
46,1,-36.705136,174.458655,1730288.8800000001,5936845.659999999
46,1,-36.703505,174.460468,1730453.58,5937024.14
9,1,-36.701462,174.486196,1732755.33,5937215.44
9,1,-36.701443,174.499907,1733980.22,5937198.51
46,1,-36.703289,174.503672,1734313.33,5936988.430000001
46,1,-36.703656,174.505222,1734451.1800000002,5936945.56
2,1,-36.703394,174.505377,1734465.47,5936974.4
46,1,-36.703149,174.50643,1734559.92,5937000.07
9,1,-36.703273,174.506406,1734557.54,5936986.31
225,1,-36.703172,174.506155,1734535.32,5936997.95
46,1,-36.701347,174.507634,1734670.6500000001,5937198.24
46,1,-36.700902,174.508055,1734709.02,5937247.08
46,1,-36.700706,174.506746,1734592.47,5937270.63
1.1,1,-36.701104,174.504325,1734375.51,5937229.89
46,1,-36.699482,174.49732,1733752.54,5937419.59
46,1,-36.6994,174.473142,1731592.75,5937462.1899999995
1.1,1,-36.699497,174.457512,1730196.27,5937472.7700000005
9,1,-36.696926,174.507079,1734628.77,5937689.52
9,1,-36.697029,174.505705,1734505.87,5937679.99
46,1,-36.696734,174.505682,1734504.28,5937712.8
9,1,-36.696630999999996,174.505496,1734487.87,5937724.44
46,1,-36.698234,174.493153,1733382.44,5937563.84
225,1,-36.697803,174.479592,1732171.71,5937630.51
9,1,-36.69774,174.479674,1732179.12,5937637.39
46,1,-36.695388,174.470929,1731401.9,5937910.34
9,1,-36.69553,174.48407,1732575.59,5937876.470000001
46,1,-36.69515,174.490844,1733181.49,5937909.28
9,1,-36.695002,174.493889,1733453.75,5937921.45
46,1,-36.693339,174.490934,1733192.58,5938109.99
46,1,-36.693429,174.48589,1732741.86,5938107.08
9,1,-36.692122,174.486221,1732773.61,5938251.55
225,1,-36.692163,174.485833,1732738.95,5938247.58
225,1,-36.69438,174.475958,1731852.86,5938015.2700000005
9,1,-36.691794,174.46379,1730770.1800000002,5938318.75
9,1,-36.692735,174.4802,1732234.6500000001,5938191.91
5.382,1,-36.692513,174.479254,1732150.51,5938217.84
46,1,-36.692701,174.479491,1732171.42,5938196.67
46,1,-36.692843,174.479775,1732196.55,5938180.53
46,1,-36.692487,174.479008,1732128.55,5938221.01
225,1,-36.692324,174.480029,1732220.1,5938237.68
225,1,-36.691902,174.479441,1732168.24,5938285.31
225,1,-36.691506,174.479463,1732170.8900000001,5938329.23
46,1,-36.688826,174.502314,1734217.1800000002,5938594.87
9,1,-36.690206,174.501236,1734118.49,5938443.26
9,1,-36.686744,174.494404,1733514.05,5938836.859999999
46,1,-36.68613,174.489805,1733104.21,5938911.37
46,1,-36.684326,174.492884,1733382.42,5939107.159999999
46,1,-36.683987,174.493159,1733407.55,5939144.46
46,1,-36.684757,174.494075,1733488.12,5939057.68
46,1,-36.684918,174.494179,1733497.11,5939039.6899999995
9,1,-36.68514,174.494574,1733532.04,5939014.55
46,1,-36.685282,174.494628,1733536.54,5938998.68
9,1,-36.685756,174.494696,1733541.83,5938946.03
9,1,-36.685967,174.493868,1733467.48,5938923.8
9,1,-36.684292,174.497112,1733760.24,5939105.04
46,1,-36.683865,174.496805,1733733.52,5939152.930000001
225,1,-36.682594,174.501066,1734116.5,5939287.92
9,1,-36.681615,174.500029,1734025.49,5939397.99
9,1,-36.682039,174.498365,1733876.1300000001,5939353.2700000005
9,1,-36.682154,174.498359,1733875.34,5939340.57
2,1,-36.68315,174.496729,1733727.96,5939232.359999999
9,1,-36.683003,174.497004,1733752.83,5939248.23
46,1,-36.682462,174.496746,1733730.74,5939308.56
46,1,-36.682613,174.496732,1733729.1500000001,5939291.89
9,1,-36.682719,174.496828,1733737.62,5939279.98
46,1,-36.683739,174.495397,1733607.97,5939168.859999999
46,1,-36.683313,174.493814,1733467.22,5939218.34
46,1,-36.681382,174.494061,1733492.62,5939432.119999999
46,1,-36.681357,174.494347,1733518.28,5939434.5
9,1,-36.682941,174.490743,1733193.5,5939263.84
225,1,-36.67978,174.470537,1731393.41,5939642.359999999
46,1,-36.679108,174.471673,1731496.07,5939715.38
225,1,-36.679489,174.473441,1731653.36,5939670.67
225,1,-36.678965,174.474165,1731718.98,5939727.819999999
225,1,-36.679652,174.474551,1731752.32,5939651.09
225,1,-36.67889,174.474842,1731779.57,5939735.23
1.1,1,-36.67878,174.480599,1732294.1800000002,5939739.46
225,1,-36.679671,174.482406,1732454.12,5939638.119999999
46,1,-36.679764,174.482413,1732454.6500000001,5939627.81
46,1,-36.681415,174.483292,1732530.32,5939443.39
46,1,-36.680747,174.489459,1733082.51,5939509.01
46,1,-36.679906,174.489164,1733057.6400000001,5939602.67
46,1,-36.679481,174.489043,1733047.59,5939650.03
46,1,-36.679939,174.494138,1733502.01,5939592.09
9,1,-36.679668,174.49731,1733785.91,5939617.75
46,1,-36.679197,174.496474,1733712.09,5939671.2
46,1,-36.678892,174.497052,1733764.21,5939704.2700000005
46,1,-36.676513,174.509495,1734880.23,5939950.76
46,1,-36.678303,174.499143,1733952.07,5939766.609999999
225,1,-36.677998,174.496276,1733696.48,5939804.44
46,1,-36.678588,174.490878,1733213.08,5939746.5
9,1,-36.676479,174.491889,1733307.01,5939979.07
46,1,-36.676829,174.483208,1732530.72,5939952.34
225,1,-36.678676,174.475255,1731816.87,5939758.4
1.1,1,-36.678068,174.474468,1731747.55,5939826.930000001
46,1,-36.677639,174.474264,1731730.09,5939874.819999999
46,1,-36.676981,174.471092,1731447.78,5939952.08
9,1,-36.678361,174.468489,1731212.83,5939802.59
46,1,-36.677914,174.468019,1731171.55,5939852.859999999
225,1,-36.677871,174.467651,1731138.75,5939858.149999999
225,1,-36.653763,174.507402,1734732.85,5942477.52
46,1,-36.6544,174.50774,1734761.95,5942406.35
46,1,-36.655073,174.504859,1734503.32,5942335.7
46,1,-36.654882,174.504749,1734493.8,5942357.13
46,1,-36.654883,174.504622,1734482.42,5942357.13
225,1,-36.654,174.503539,1734387.1700000002,5942456.619999999
225,1,-36.653718,174.503815,1734412.31,5942487.57
46,1,-36.653656,174.504722,1734493.53,5942493.13
9,1,-36.653904,174.504736,1734494.33,5942465.609999999
46,1,-36.654413,174.504293,1734453.85,5942409.79
46,1,-36.654787,174.502392,1734283.32,5942370.89
46,1,-36.654681,174.502532,1734296.02,5942382.53
46,1,-36.654418,174.500677,1734130.6600000001,5942414.28
46,1,-36.654448,174.49941,1734017.28,5942412.7
9,1,-36.655372,174.496306,1733738.28,5942314.54
9,1,-36.655017,174.495678,1733682.72,5942354.75
9,1,-36.653858,174.494572,1733585.8800000001,5942484.930000001
46,1,-36.653912,174.49444,1733573.97,5942479.109999999
46,1,-36.656058,174.459789,1730473.05,5942288.71
46,1,-36.655866,174.459877,1730481.25,5942309.88
46,1,-36.657339,174.460737,1730555.6,5942145.31
46,1,-36.658135,174.467403,1731150.12,5942047.94
225,1,-36.658269,174.466568,1731075.24,5942034.18
46,1,-36.658213,174.466108,1731034.23,5942041.06
46,1,-36.657762,174.475355,1731861.45,5942078.37
9,1,-36.658354,174.475751,1731895.85,5942012.22
225,1,-36.658077,174.475587,1731881.6900000002,5942043.18
1.1,1,-36.657073,174.477687,1732071.1400000001,5942151.659999999
46,1,-36.656242,174.475978,1731919.79,5942246.109999999
225,1,-36.656,174.475923,1731915.3,5942273.1
225,1,-36.657028,174.499923,1734058.6900000002,5942125.73
46,1,-36.657001,174.499819,1734049.43,5942128.9
1.1,1,-36.657278,174.499638,1734032.76,5942098.48
225,1,-36.656204,174.501525,1734203.28,5942214.89
46,1,-36.656837,174.501475,1734197.73,5942144.78
46,1,-36.657135,174.50167,1734214.6600000001,5942111.44
46,1,-36.657037,174.504544,1734471.71,5942118.319999999
9,1,-36.656904,174.506157,1734616.1700000002,5942130.76
46,1,-36.656991,174.506452,1734642.36,5942120.7
46,1,-36.65705,174.506551,1734651.09,5942114.09
9,1,-36.656871,174.507504,1734736.55,5942132.609999999
225,1,-36.656014,174.50927,1734895.97,5942225.21
46,1,-36.655657,174.509186,1734889.09,5942264.9
46,1,-36.659193,174.510138,1734967.93,5941871.3
46,1,-36.659309,174.509998,1734955.23,5941858.6
46,1,-36.659203,174.510037,1734958.94,5941870.25
46,1,-36.659116,174.510154,1734969.52,5941879.7700000005
1.1,1,-36.659992,174.505233,1734528.1900000002,5941789.55
225,1,-36.657949,174.504187,1734438.24,5942017.619999999
225,1,-36.657854,174.503966,1734418.6600000001,5942028.470000001
225,1,-36.658291,174.501817,1734225.77,5941982.96
225,1,-36.65831,174.501459,1734193.76,5941981.37
46,1,-36.658058,174.501445,1734192.97,5942009.42
46,1,-36.658375,174.502197,1734259.6400000001,5941973.17
1.1,1,-36.659649,174.503489,1734372.8800000001,5941830.03
46,1,-36.658616,174.505227,1734530.05,5941942.21
225,1,-36.658586,174.505129,1734521.31,5941945.649999999
9,1,-36.659727,174.503535,1734376.85,5941821.3
46,1,-36.659875,174.503511,1734374.47,5941804.89
225,1,-36.660142,174.503324,1734357.27,5941775.53
46,1,-36.660203,174.502452,1734279.22,5941769.970000001
225,1,-36.660147,174.505029,1734509.6700000002,5941772.619999999
46,1,-36.658599,174.475291,1731854.31,5941985.609999999
46,1,-36.660872,174.468762,1731266.93,5941742.45
46,1,-36.659421,174.464907,1730924.83,5941908.609999999
46,1,-36.659573,174.461708,1730638.6800000002,5941896.18
9,1,-36.662493,174.456065,1730129.35,5941579.84
225,1,-36.662043,174.462837,1730735.3800000001,5941620.59
46,1,-36.663236,174.463934,1730831.43,5941486.71
225,1,-36.663024,174.465895,1731006.98,5941507.609999999
9,1,-36.662992,174.476365,1731942.81,5941496.76
9,1,-36.663012,174.476167,1731925.09,5941494.91
46,1,-36.662791,174.500129,1734067.1600000001,5941486.18
46,1,-36.662573,174.503211,1734342.98,5941506.02
225,1,-36.662219,174.501606,1734200.11,5941547.56
225,1,-36.661032,174.503081,1734333.99,5941677.21
225,1,-36.66214,174.509887,1734940.42,5941544.649999999
9,1,-36.665719,174.508761,1734833.52,5941149.2
225,1,-36.665656,174.50908,1734862.1,5941155.819999999
46,1,-36.665609,174.509393,1734890.1400000001,5941160.58
46,1,-36.665352,174.509503,1734900.46,5941188.89
46,1,-36.665233,174.510448,1734985.1300000001,5941200.8
46,1,-36.664365,174.509874,1734935.3900000001,5941297.9
9,1,-36.663359,174.509837,1734933.8,5941409.55
9,1,-36.664693,174.509928,1734939.62,5941261.39
1.1,1,-36.66377,174.510017,1734949.1500000001,5941363.619999999
225,1,-36.664153,174.510109,1734956.71,5941321.02
46,1,-36.664295,174.509938,1734941.1600000001,5941305.57
46,1,-36.664604,174.509793,1734927.72,5941271.44
46,1,-36.664849,174.510053,1734950.47,5941243.92
46,1,-36.66385,174.508183,1734785.1,5941357.430000001
225,1,-36.663044,174.504299,1734439.36,5941452.28
225,1,-36.664838,174.505268,1734522.9,5941251.859999999
225,1,-36.665886,174.504969,1734494.33,5941135.970000001
46,1,-36.666082,174.505941,1734580.85,5941112.95
225,1,-36.666373,174.506671,1734645.54,5941079.619999999
225,1,-36.666147,174.50699,1734674.51,5941104.22
225,1,-36.66552,174.505974,1734584.81,5941175.26
225,1,-36.665345,174.505634,1734554.6500000001,5941195.109999999
46,1,-36.664265,174.498241,1733895.84,5941325.28
225,1,-36.665858,174.494628,1733570.1400000001,5941153.57
46,1,-36.665198,174.493518,1733472.1300000001,5941228.31
46,1,-36.665263,174.493292,1733451.76,5941221.430000001
46,1,-36.664984,174.492709,1733400.1700000002,5941253.18
46,1,-36.665326,174.492342,1733366.8,5941215.75
225,1,-36.664717,174.492415,1733374.34,5941283.21
225,1,-36.664535,174.489503,1733114.3900000001,5941307.42
9,1,-36.666775,174.476868,1731981.31,5941076.44
225,1,-36.664742,174.476625,1731963.05,5941302.33
46,1,-36.665428,174.476546,1731954.85,5941226.33
9,1,-36.665309,174.476966,1731992.55,5941238.9
9,1,-36.665323,174.476366,1731938.98,5941238.24
9,1,-36.665688,174.476736,1731971.3900000001,5941197.22
225,1,-36.665421,174.477563,1732045.8,5941225.67
46,1,-36.665306,174.478216,1732104.34,5941237.57
46,1,-36.665423,174.476461,1731947.24,5941226.99
46,1,-36.66552,174.476544,1731954.52,5941216.08
46,1,-36.665696,174.476525,1731952.54,5941196.56
46,1,-36.666037,174.476672,1731965.1,5941158.53
46,1,-36.665425,174.477219,1732015.04,5941225.67
225,1,-36.666076,174.476805,1731976.94,5941154.1
46,1,-36.666034,174.476978,1731992.42,5941158.46
225,1,-36.665487,174.476381,1731940.03,5941219.98
46,1,-36.66562,174.473742,1731703.8900000001,5941208.87
46,1,-36.666427,174.476151,1731917.81,5941116
9,1,-36.666583,174.476034,1731907.09,5941098.930000001
9,1,-36.666697,174.476022,1731905.9,5941086.23
46,1,-36.665705,174.470044,1731373.3,5941204.5
46,1,-36.664162,174.473634,1731696.75,5941370.79
225,1,-36.66411,174.473802,1731711.83,5941376.35
225,1,-36.666056,174.467395,1731135.96,5941169.18
46,1,-36.666615,174.466491,1731054.21,5941108.46
46,1,-36.665427,174.465638,1730979.99,5941241.41
46,1,-36.663654,174.4652,1730943.8800000001,5941438.659999999
46,1,-36.663786,174.461988,1730656.54,5941428.34
46,1,-36.664495,174.457605,1730263.6300000001,5941355.71
46,1,-36.664579,174.45778,1730279.11,5941346.1899999995
46,1,-36.665057,174.458486,1730341.42,5941292.21
225,1,-36.665209,174.458045,1730301.73,5941275.94
9,1,-36.667561,174.454994,1730025.11,5941019.08
225,1,-36.669634,174.459811,1730452.1500000001,5940782.54
225,1,-36.669254,174.459893,1730460.08,5940824.609999999
225,1,-36.668121,174.465036,1730921.6500000001,5940943.28
46,1,-36.667219,174.463931,1730824.42,5941044.88
46,1,-36.668263,174.46519,1730935.1400000001,5940927.4
46,1,-36.667230000000004,174.465348,1730951.02,5941041.7
46,1,-36.667482,174.466397,1731044.29,5941012.33
46,1,-36.667098,174.467633,1731155.41,5941053.21
225,1,-36.669099,174.467595,1731148.6600000001,5940831.359999999
46,1,-36.669341,174.47201,1731542.76,5940798.42
9,1,-36.670955,174.473741,1731694.77,5940617.05
46,1,-36.667146,174.475691,1731875.54,5941036.94
225,1,-36.670114,174.476661,1731957.1,5940706.34
46,1,-36.669465,174.478771,1732146.81,5940775.4
46,1,-36.669588,174.479497,1732211.5,5940760.71
46,1,-36.66998,174.479656,1732224.99,5940717.06
46,1,-36.670219,174.479682,1732226.98,5940690.470000001
46,1,-36.670546,174.480413,1732291.6700000002,5940653.159999999
46,1,-36.670249,174.482146,1732447.04,5940683.72
1.1,1,-36.669691,174.487928,1732964.77,5940737.7
46,1,-36.670105,174.488003,1732970.72,5940691.659999999
225,1,-36.669999,174.488178,1732986.6,5940703.17
225,1,-36.67044,174.487205,1732898.8900000001,5940655.54
1.1,1,-36.670428,174.487578,1732932.22,5940656.34
225,1,-36.669901,174.489147,1733073.31,5940712.6899999995
46,1,-36.670014,174.489242,1733081.6500000001,5940699.99
46,1,-36.666693,174.499605,1734013.51,5941054.01
225,1,-36.669637,174.501318,1734161.55,5940725
225,1,-36.669768,174.503442,1734351.05,5940707.53
225,1,-36.668829,174.503295,1734339.55,5940811.91
9,1,-36.668952,174.50597,1734578.46,5940794.45
46,1,-36.666966,174.510259,1734965.22,5941008.76
46,1,-36.667818,174.510471,1734982.6800000002,5940913.91
225,1,-36.668214,174.510608,1734994.1900000002,5940869.859999999
46,1,-36.67139,174.506031,1734579.6600000001,5940523.94
225,1,-36.670722,174.504526,1734446.3,5940600.14
9,1,-36.673621,174.501622,1734181.79,5940282.64
1.1,1,-36.672789,174.500092,1734046.45,5940377.09
1.1,1,-36.672232,174.499686,1734011.1300000001,5940439.4
46,1,-36.67379,174.497542,1733816.86,5940269.54
225,1,-36.67183,174.48808,1732974.6900000002,5940500.13
1.1,1,-36.672599,174.490964,1733231.07,5940410.83
225,1,-36.673545,174.488811,1733037,5940308.83
46,1,-36.671134,174.488569,1733019.54,5940576.72
225,1,-36.67125,174.488726,1733033.43,5940563.63
225,1,-36.672461,174.487915,1732958.8800000001,5940430.41
46,1,-36.672908,174.484319,1732636.75,5940385.83
225,1,-36.672828,174.482814,1732502.34,5940396.67
46,1,-36.672972,174.476439,1731932.43,5940389.53
225,1,-36.673025,174.476591,1731945.92,5940383.44
46,1,-36.672068,174.473214,1731645.75,5940494.3
46,1,-36.672926,174.47286,1731612.6800000002,5940399.58
1.1,1,-36.672111,174.472429,1731575.5,5940490.6
225,1,-36.671664,174.471677,1731509.09,5940541.14
46,1,-36.673101,174.47008,1731363.97,5940383.970000001
225,1,-36.671946,174.459082,1730383.02,5940527.109999999
46,1,-36.671683,174.460089,1730473.51,5940554.89
46,1,-36.672936,174.460569,1730514.26,5940415.1899999995
225,1,-36.672908,174.458782,1730354.58,5940420.75
46,1,-36.675416,174.466733,1731060.8900000001,5940131.67
46,1,-36.67411,174.472892,1731613.47,5940268.1899999995
